sample_id,category,task_name,example,gt_skill_pattern,repeat1_status,repeat2_status,eligible
CommenSence/select_drink_common_sense/example96,CommenSence,select_drink_common_sense,example96,pick>pull,completed,completed,True
CommenSence/select_fruit_common_sense/example0,CommenSence,select_fruit_common_sense,example0,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example1,CommenSence,select_fruit_common_sense,example1,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example2,CommenSence,select_fruit_common_sense,example2,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example3,CommenSence,select_fruit_common_sense,example3,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example4,CommenSence,select_fruit_common_sense,example4,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example5,CommenSence,select_fruit_common_sense,example5,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example6,CommenSence,select_fruit_common_sense,example6,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example7,CommenSence,select_fruit_common_sense,example7,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example8,CommenSence,select_fruit_common_sense,example8,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example9,CommenSence,select_fruit_common_sense,example9,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example10,CommenSence,select_fruit_common_sense,example10,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example11,CommenSence,select_fruit_common_sense,example11,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example12,CommenSence,select_fruit_common_sense,example12,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example13,CommenSence,select_fruit_common_sense,example13,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example14,CommenSence,select_fruit_common_sense,example14,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example15,CommenSence,select_fruit_common_sense,example15,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example16,CommenSence,select_fruit_common_sense,example16,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example17,CommenSence,select_fruit_common_sense,example17,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example18,CommenSence,select_fruit_common_sense,example18,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example19,CommenSence,select_fruit_common_sense,example19,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example20,CommenSence,select_fruit_common_sense,example20,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example21,CommenSence,select_fruit_common_sense,example21,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example22,CommenSence,select_fruit_common_sense,example22,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example23,CommenSence,select_fruit_common_sense,example23,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example25,CommenSence,select_fruit_common_sense,example25,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example26,CommenSence,select_fruit_common_sense,example26,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example27,CommenSence,select_fruit_common_sense,example27,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example28,CommenSence,select_fruit_common_sense,example28,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example29,CommenSence,select_fruit_common_sense,example29,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example30,CommenSence,select_fruit_common_sense,example30,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example31,CommenSence,select_fruit_common_sense,example31,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example32,CommenSence,select_fruit_common_sense,example32,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example35,CommenSence,select_fruit_common_sense,example35,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example34,CommenSence,select_fruit_common_sense,example34,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example36,CommenSence,select_fruit_common_sense,example36,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example37,CommenSence,select_fruit_common_sense,example37,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example38,CommenSence,select_fruit_common_sense,example38,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example39,CommenSence,select_fruit_common_sense,example39,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example40,CommenSence,select_fruit_common_sense,example40,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example41,CommenSence,select_fruit_common_sense,example41,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example42,CommenSence,select_fruit_common_sense,example42,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example43,CommenSence,select_fruit_common_sense,example43,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example44,CommenSence,select_fruit_common_sense,example44,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example45,CommenSence,select_fruit_common_sense,example45,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example47,CommenSence,select_fruit_common_sense,example47,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example46,CommenSence,select_fruit_common_sense,example46,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example48,CommenSence,select_fruit_common_sense,example48,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example50,CommenSence,select_fruit_common_sense,example50,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example51,CommenSence,select_fruit_common_sense,example51,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example52,CommenSence,select_fruit_common_sense,example52,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example53,CommenSence,select_fruit_common_sense,example53,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example54,CommenSence,select_fruit_common_sense,example54,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example55,CommenSence,select_fruit_common_sense,example55,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example56,CommenSence,select_fruit_common_sense,example56,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example57,CommenSence,select_fruit_common_sense,example57,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example58,CommenSence,select_fruit_common_sense,example58,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example59,CommenSence,select_fruit_common_sense,example59,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example60,CommenSence,select_fruit_common_sense,example60,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example61,CommenSence,select_fruit_common_sense,example61,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example62,CommenSence,select_fruit_common_sense,example62,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example63,CommenSence,select_fruit_common_sense,example63,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example64,CommenSence,select_fruit_common_sense,example64,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example65,CommenSence,select_fruit_common_sense,example65,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example66,CommenSence,select_fruit_common_sense,example66,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example67,CommenSence,select_fruit_common_sense,example67,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example68,CommenSence,select_fruit_common_sense,example68,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example69,CommenSence,select_fruit_common_sense,example69,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example70,CommenSence,select_fruit_common_sense,example70,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example71,CommenSence,select_fruit_common_sense,example71,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example72,CommenSence,select_fruit_common_sense,example72,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example73,CommenSence,select_fruit_common_sense,example73,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example74,CommenSence,select_fruit_common_sense,example74,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example75,CommenSence,select_fruit_common_sense,example75,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example76,CommenSence,select_fruit_common_sense,example76,pick>place,completed,completed,True
CommenSence/select_fruit_common_sense/example77,CommenSence,select_fruit_common_sense,example77,pick>place,completed,completed,True
