sample_id,category,task_name,example,gt_sequence_length,gt_skills,source_split
CommenSence/select_billiards_common_sense/example2,CommenSence,select_billiards_common_sense,example2,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example3,CommenSence,select_billiards_common_sense,example3,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example4,CommenSence,select_billiards_common_sense,example4,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example5,CommenSence,select_billiards_common_sense,example5,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example6,CommenSence,select_billiards_common_sense,example6,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example7,CommenSence,select_billiards_common_sense,example7,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example8,CommenSence,select_billiards_common_sense,example8,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example9,CommenSence,select_billiards_common_sense,example9,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example10,CommenSence,select_billiards_common_sense,example10,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example11,CommenSence,select_billiards_common_sense,example11,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example12,CommenSence,select_billiards_common_sense,example12,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example13,CommenSence,select_billiards_common_sense,example13,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example14,CommenSence,select_billiards_common_sense,example14,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example15,CommenSence,select_billiards_common_sense,example15,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example16,CommenSence,select_billiards_common_sense,example16,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example17,CommenSence,select_billiards_common_sense,example17,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example18,CommenSence,select_billiards_common_sense,example18,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example19,CommenSence,select_billiards_common_sense,example19,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example20,CommenSence,select_billiards_common_sense,example20,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example21,CommenSence,select_billiards_common_sense,example21,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example22,CommenSence,select_billiards_common_sense,example22,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example23,CommenSence,select_billiards_common_sense,example23,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example24,CommenSence,select_billiards_common_sense,example24,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example25,CommenSence,select_billiards_common_sense,example25,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example26,CommenSence,select_billiards_common_sense,example26,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example27,CommenSence,select_billiards_common_sense,example27,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example28,CommenSence,select_billiards_common_sense,example28,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example29,CommenSence,select_billiards_common_sense,example29,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example30,CommenSence,select_billiards_common_sense,example30,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example31,CommenSence,select_billiards_common_sense,example31,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example32,CommenSence,select_billiards_common_sense,example32,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example33,CommenSence,select_billiards_common_sense,example33,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example34,CommenSence,select_billiards_common_sense,example34,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example35,CommenSence,select_billiards_common_sense,example35,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example36,CommenSence,select_billiards_common_sense,example36,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example37,CommenSence,select_billiards_common_sense,example37,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example38,CommenSence,select_billiards_common_sense,example38,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example39,CommenSence,select_billiards_common_sense,example39,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example40,CommenSence,select_billiards_common_sense,example40,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example41,CommenSence,select_billiards_common_sense,example41,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example42,CommenSence,select_billiards_common_sense,example42,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example43,CommenSence,select_billiards_common_sense,example43,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example44,CommenSence,select_billiards_common_sense,example44,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example45,CommenSence,select_billiards_common_sense,example45,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example46,CommenSence,select_billiards_common_sense,example46,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example47,CommenSence,select_billiards_common_sense,example47,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example48,CommenSence,select_billiards_common_sense,example48,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example49,CommenSence,select_billiards_common_sense,example49,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example50,CommenSence,select_billiards_common_sense,example50,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example51,CommenSence,select_billiards_common_sense,example51,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example52,CommenSence,select_billiards_common_sense,example52,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example53,CommenSence,select_billiards_common_sense,example53,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example54,CommenSence,select_billiards_common_sense,example54,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example55,CommenSence,select_billiards_common_sense,example55,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example56,CommenSence,select_billiards_common_sense,example56,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example57,CommenSence,select_billiards_common_sense,example57,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example58,CommenSence,select_billiards_common_sense,example58,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example59,CommenSence,select_billiards_common_sense,example59,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example60,CommenSence,select_billiards_common_sense,example60,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example61,CommenSence,select_billiards_common_sense,example61,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example62,CommenSence,select_billiards_common_sense,example62,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example63,CommenSence,select_billiards_common_sense,example63,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example64,CommenSence,select_billiards_common_sense,example64,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example65,CommenSence,select_billiards_common_sense,example65,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example66,CommenSence,select_billiards_common_sense,example66,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example67,CommenSence,select_billiards_common_sense,example67,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example68,CommenSence,select_billiards_common_sense,example68,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example69,CommenSence,select_billiards_common_sense,example69,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example70,CommenSence,select_billiards_common_sense,example70,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example71,CommenSence,select_billiards_common_sense,example71,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example72,CommenSence,select_billiards_common_sense,example72,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example73,CommenSence,select_billiards_common_sense,example73,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example74,CommenSence,select_billiards_common_sense,example74,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example75,CommenSence,select_billiards_common_sense,example75,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example76,CommenSence,select_billiards_common_sense,example76,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example77,CommenSence,select_billiards_common_sense,example77,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example78,CommenSence,select_billiards_common_sense,example78,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example79,CommenSence,select_billiards_common_sense,example79,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example80,CommenSence,select_billiards_common_sense,example80,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example81,CommenSence,select_billiards_common_sense,example81,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example82,CommenSence,select_billiards_common_sense,example82,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example83,CommenSence,select_billiards_common_sense,example83,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example84,CommenSence,select_billiards_common_sense,example84,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example85,CommenSence,select_billiards_common_sense,example85,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example86,CommenSence,select_billiards_common_sense,example86,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example87,CommenSence,select_billiards_common_sense,example87,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example88,CommenSence,select_billiards_common_sense,example88,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example89,CommenSence,select_billiards_common_sense,example89,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example90,CommenSence,select_billiards_common_sense,example90,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example91,CommenSence,select_billiards_common_sense,example91,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example92,CommenSence,select_billiards_common_sense,example92,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example93,CommenSence,select_billiards_common_sense,example93,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example94,CommenSence,select_billiards_common_sense,example94,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example95,CommenSence,select_billiards_common_sense,example95,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example96,CommenSence,select_billiards_common_sense,example96,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example97,CommenSence,select_billiards_common_sense,example97,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example98,CommenSence,select_billiards_common_sense,example98,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_billiards_common_sense/example99,CommenSence,select_billiards_common_sense,example99,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_chemistry_tube_common_sense/example0,CommenSence,select_chemistry_tube_common_sense,example0,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_chemistry_tube_common_sense/example1,CommenSence,select_chemistry_tube_common_sense,example1,2,pick>lift,VLABench/vlm_evaluation_v1.0_public
