sample_id,category,task_name,example,gt_skill_pattern,execution_candidate_reason
CommenSence/select_billiards_common_sense/example28,CommenSence,select_billiards_common_sense,example28,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example29,CommenSence,select_billiards_common_sense,example29,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example30,CommenSence,select_billiards_common_sense,example30,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example31,CommenSence,select_billiards_common_sense,example31,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example32,CommenSence,select_billiards_common_sense,example32,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example33,CommenSence,select_billiards_common_sense,example33,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example34,CommenSence,select_billiards_common_sense,example34,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example35,CommenSence,select_billiards_common_sense,example35,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example36,CommenSence,select_billiards_common_sense,example36,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example37,CommenSence,select_billiards_common_sense,example37,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example38,CommenSence,select_billiards_common_sense,example38,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example39,CommenSence,select_billiards_common_sense,example39,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example40,CommenSence,select_billiards_common_sense,example40,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example41,CommenSence,select_billiards_common_sense,example41,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example42,CommenSence,select_billiards_common_sense,example42,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example43,CommenSence,select_billiards_common_sense,example43,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example44,CommenSence,select_billiards_common_sense,example44,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example45,CommenSence,select_billiards_common_sense,example45,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example46,CommenSence,select_billiards_common_sense,example46,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example47,CommenSence,select_billiards_common_sense,example47,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example48,CommenSence,select_billiards_common_sense,example48,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example49,CommenSence,select_billiards_common_sense,example49,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example50,CommenSence,select_billiards_common_sense,example50,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example51,CommenSence,select_billiards_common_sense,example51,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example52,CommenSence,select_billiards_common_sense,example52,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example53,CommenSence,select_billiards_common_sense,example53,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example54,CommenSence,select_billiards_common_sense,example54,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example55,CommenSence,select_billiards_common_sense,example55,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example56,CommenSence,select_billiards_common_sense,example56,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example57,CommenSence,select_billiards_common_sense,example57,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example58,CommenSence,select_billiards_common_sense,example58,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example59,CommenSence,select_billiards_common_sense,example59,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example60,CommenSence,select_billiards_common_sense,example60,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example61,CommenSence,select_billiards_common_sense,example61,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example62,CommenSence,select_billiards_common_sense,example62,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example63,CommenSence,select_billiards_common_sense,example63,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example64,CommenSence,select_billiards_common_sense,example64,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example65,CommenSence,select_billiards_common_sense,example65,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example66,CommenSence,select_billiards_common_sense,example66,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example67,CommenSence,select_billiards_common_sense,example67,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example68,CommenSence,select_billiards_common_sense,example68,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example69,CommenSence,select_billiards_common_sense,example69,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example70,CommenSence,select_billiards_common_sense,example70,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example71,CommenSence,select_billiards_common_sense,example71,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example72,CommenSence,select_billiards_common_sense,example72,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example73,CommenSence,select_billiards_common_sense,example73,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example74,CommenSence,select_billiards_common_sense,example74,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example75,CommenSence,select_billiards_common_sense,example75,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example76,CommenSence,select_billiards_common_sense,example76,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example77,CommenSence,select_billiards_common_sense,example77,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example78,CommenSence,select_billiards_common_sense,example78,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example79,CommenSence,select_billiards_common_sense,example79,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example80,CommenSence,select_billiards_common_sense,example80,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example81,CommenSence,select_billiards_common_sense,example81,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example82,CommenSence,select_billiards_common_sense,example82,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example83,CommenSence,select_billiards_common_sense,example83,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example84,CommenSence,select_billiards_common_sense,example84,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example85,CommenSence,select_billiards_common_sense,example85,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example86,CommenSence,select_billiards_common_sense,example86,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example87,CommenSence,select_billiards_common_sense,example87,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example88,CommenSence,select_billiards_common_sense,example88,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example89,CommenSence,select_billiards_common_sense,example89,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example90,CommenSence,select_billiards_common_sense,example90,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example91,CommenSence,select_billiards_common_sense,example91,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example92,CommenSence,select_billiards_common_sense,example92,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example93,CommenSence,select_billiards_common_sense,example93,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example94,CommenSence,select_billiards_common_sense,example94,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example95,CommenSence,select_billiards_common_sense,example95,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example96,CommenSence,select_billiards_common_sense,example96,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example97,CommenSence,select_billiards_common_sense,example97,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example98,CommenSence,select_billiards_common_sense,example98,pick>place,S0_generic_compatible_preload_target
CommenSence/select_billiards_common_sense/example99,CommenSence,select_billiards_common_sense,example99,pick>place,S0_generic_compatible_preload_target
CommenSence/select_chemistry_tube_common_sense/example0,CommenSence,select_chemistry_tube_common_sense,example0,pick>lift,S0_generic_compatible_preload_target
CommenSence/select_chemistry_tube_common_sense/example1,CommenSence,select_chemistry_tube_common_sense,example1,pick>lift,S0_generic_compatible_preload_target
CommenSence/select_chemistry_tube_common_sense/example2,CommenSence,select_chemistry_tube_common_sense,example2,pick>lift,S0_generic_compatible_preload_target
CommenSence/select_chemistry_tube_common_sense/example3,CommenSence,select_chemistry_tube_common_sense,example3,pick>lift,S0_generic_compatible_preload_target
