sample_id,category,task_name,example,initial_status,variant,status_code,success
CommenSence/select_drink_common_sense/example96,CommenSence,select_drink_common_sense,example96,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
CommenSence/select_drink_common_sense/example96,CommenSence,select_drink_common_sense,example96,C1_qwen_guided_condition_failure,R2,C3_entity_mapping_failure,False
CommenSence/select_drink_common_sense/example96,CommenSence,select_drink_common_sense,example96,C1_qwen_guided_condition_failure,R3,C3_entity_mapping_failure,False
CommenSence/select_drink_common_sense/example96,CommenSence,select_drink_common_sense,example96,C1_qwen_guided_condition_failure,R4,C3_entity_mapping_failure,False
CommenSence/select_drink_common_sense/example96,CommenSence,select_drink_common_sense,example96,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
CommenSence/select_drink_common_sense/example96,CommenSence,select_drink_common_sense,example96,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
CommenSence/select_drink_common_sense/example96,CommenSence,select_drink_common_sense,example96,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
CommenSence/select_fruit_common_sense/example3,CommenSence,select_fruit_common_sense,example3,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example3,CommenSence,select_fruit_common_sense,example3,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
CommenSence/select_fruit_common_sense/example3,CommenSence,select_fruit_common_sense,example3,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example3,CommenSence,select_fruit_common_sense,example3,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example3,CommenSence,select_fruit_common_sense,example3,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example3,CommenSence,select_fruit_common_sense,example3,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example3,CommenSence,select_fruit_common_sense,example3,C1_qwen_guided_condition_failure,R3_MF,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example3,CommenSence,select_fruit_common_sense,example3,C1_qwen_guided_condition_failure,R3_MO,C2_qwen_conversion_failure,False
CommenSence/select_fruit_common_sense/example3,CommenSence,select_fruit_common_sense,example3,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
CommenSence/select_fruit_common_sense/example30,CommenSence,select_fruit_common_sense,example30,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example30,CommenSence,select_fruit_common_sense,example30,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
CommenSence/select_fruit_common_sense/example30,CommenSence,select_fruit_common_sense,example30,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example30,CommenSence,select_fruit_common_sense,example30,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example30,CommenSence,select_fruit_common_sense,example30,C1_qwen_guided_condition_failure,R3,C0_qwen_guided_success,True
CommenSence/select_fruit_common_sense/example30,CommenSence,select_fruit_common_sense,example30,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example30,CommenSence,select_fruit_common_sense,example30,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
CommenSence/select_fruit_common_sense/example30,CommenSence,select_fruit_common_sense,example30,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example30,CommenSence,select_fruit_common_sense,example30,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
CommenSence/select_fruit_common_sense/example32,CommenSence,select_fruit_common_sense,example32,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example32,CommenSence,select_fruit_common_sense,example32,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example32,CommenSence,select_fruit_common_sense,example32,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example32,CommenSence,select_fruit_common_sense,example32,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example32,CommenSence,select_fruit_common_sense,example32,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example32,CommenSence,select_fruit_common_sense,example32,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example32,CommenSence,select_fruit_common_sense,example32,C1_qwen_guided_condition_failure,R3_MF,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example32,CommenSence,select_fruit_common_sense,example32,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example32,CommenSence,select_fruit_common_sense,example32,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
CommenSence/select_fruit_common_sense/example93,CommenSence,select_fruit_common_sense,example93,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example93,CommenSence,select_fruit_common_sense,example93,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
CommenSence/select_fruit_common_sense/example93,CommenSence,select_fruit_common_sense,example93,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example93,CommenSence,select_fruit_common_sense,example93,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example93,CommenSence,select_fruit_common_sense,example93,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example93,CommenSence,select_fruit_common_sense,example93,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example93,CommenSence,select_fruit_common_sense,example93,C1_qwen_guided_condition_failure,R3_MF,C0_qwen_guided_success,True
CommenSence/select_fruit_common_sense/example93,CommenSence,select_fruit_common_sense,example93,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
CommenSence/select_fruit_common_sense/example93,CommenSence,select_fruit_common_sense,example93,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
CommenSence/select_nth_largest_poker/example16,CommenSence,select_nth_largest_poker,example16,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
CommenSence/select_nth_largest_poker/example16,CommenSence,select_nth_largest_poker,example16,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
CommenSence/select_nth_largest_poker/example16,CommenSence,select_nth_largest_poker,example16,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
CommenSence/select_nth_largest_poker/example16,CommenSence,select_nth_largest_poker,example16,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
CommenSence/select_nth_largest_poker/example16,CommenSence,select_nth_largest_poker,example16,C1_qwen_guided_condition_failure,R3,C0_qwen_guided_success,True
CommenSence/select_nth_largest_poker/example16,CommenSence,select_nth_largest_poker,example16,C1_qwen_guided_condition_failure,R4,C0_qwen_guided_success,True
CommenSence/select_nth_largest_poker/example16,CommenSence,select_nth_largest_poker,example16,C1_qwen_guided_condition_failure,R3_MF,C1_qwen_guided_condition_failure,False
CommenSence/select_nth_largest_poker/example16,CommenSence,select_nth_largest_poker,example16,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
CommenSence/select_nth_largest_poker/example16,CommenSence,select_nth_largest_poker,example16,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
CommenSence/select_nth_largest_poker/example22,CommenSence,select_nth_largest_poker,example22,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
CommenSence/select_nth_largest_poker/example22,CommenSence,select_nth_largest_poker,example22,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
CommenSence/select_nth_largest_poker/example22,CommenSence,select_nth_largest_poker,example22,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
CommenSence/select_nth_largest_poker/example22,CommenSence,select_nth_largest_poker,example22,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
CommenSence/select_nth_largest_poker/example22,CommenSence,select_nth_largest_poker,example22,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
CommenSence/select_nth_largest_poker/example22,CommenSence,select_nth_largest_poker,example22,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
CommenSence/select_nth_largest_poker/example22,CommenSence,select_nth_largest_poker,example22,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
CommenSence/select_nth_largest_poker/example22,CommenSence,select_nth_largest_poker,example22,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
CommenSence/select_nth_largest_poker/example22,CommenSence,select_nth_largest_poker,example22,C1_qwen_guided_condition_failure,R3_SHUF,C0_qwen_guided_success,True
CommenSence/select_nth_largest_poker/example24,CommenSence,select_nth_largest_poker,example24,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
CommenSence/select_nth_largest_poker/example24,CommenSence,select_nth_largest_poker,example24,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
CommenSence/select_nth_largest_poker/example24,CommenSence,select_nth_largest_poker,example24,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,False
CommenSence/select_nth_largest_poker/example24,CommenSence,select_nth_largest_poker,example24,C1_qwen_guided_condition_failure,R2,C2_qwen_conversion_failure,False
CommenSence/select_nth_largest_poker/example24,CommenSence,select_nth_largest_poker,example24,C1_qwen_guided_condition_failure,R3,C3_entity_mapping_failure,False
CommenSence/select_nth_largest_poker/example24,CommenSence,select_nth_largest_poker,example24,C1_qwen_guided_condition_failure,R4,C3_entity_mapping_failure,False
CommenSence/select_nth_largest_poker/example24,CommenSence,select_nth_largest_poker,example24,C1_qwen_guided_condition_failure,R3_MF,C0_qwen_guided_success,True
CommenSence/select_nth_largest_poker/example24,CommenSence,select_nth_largest_poker,example24,C1_qwen_guided_condition_failure,R3_MO,C2_qwen_conversion_failure,False
CommenSence/select_nth_largest_poker/example24,CommenSence,select_nth_largest_poker,example24,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
CommenSence/select_nth_largest_poker/example27,CommenSence,select_nth_largest_poker,example27,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
CommenSence/select_nth_largest_poker/example27,CommenSence,select_nth_largest_poker,example27,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
CommenSence/select_nth_largest_poker/example27,CommenSence,select_nth_largest_poker,example27,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
CommenSence/select_nth_largest_poker/example27,CommenSence,select_nth_largest_poker,example27,C1_qwen_guided_condition_failure,R2,C2_qwen_conversion_failure,False
CommenSence/select_nth_largest_poker/example27,CommenSence,select_nth_largest_poker,example27,C1_qwen_guided_condition_failure,R3,C0_qwen_guided_success,True
CommenSence/select_nth_largest_poker/example27,CommenSence,select_nth_largest_poker,example27,C1_qwen_guided_condition_failure,R4,C0_qwen_guided_success,True
CommenSence/select_nth_largest_poker/example27,CommenSence,select_nth_largest_poker,example27,C1_qwen_guided_condition_failure,R3_MF,C0_qwen_guided_success,True
CommenSence/select_nth_largest_poker/example27,CommenSence,select_nth_largest_poker,example27,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
CommenSence/select_nth_largest_poker/example27,CommenSence,select_nth_largest_poker,example27,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
CommenSence/select_nth_largest_poker/example30,CommenSence,select_nth_largest_poker,example30,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
