sample_id,category,task,condition,schema_valid,operation_sequence_exact_match,skill_name_accuracy,action_recall_rate,action_order_accuracy,object_argument_accuracy,target_argument_accuracy,step_level_f1,sequence_edit_distance,latency_s
CommenSence/add_condiment_common_sense/example57,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,2.2563633918762207
CommenSence/add_condiment_common_sense/example58,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.8112499713897705
CommenSence/add_condiment_common_sense/example58,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.6908974647521973
CommenSence/add_condiment_common_sense/example58,CommenSence,add_condiment_common_sense,P3,1,0,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,11,4.230295896530151
CommenSence/add_condiment_common_sense/example60,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.1855475902557373
CommenSence/add_condiment_common_sense/example60,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,1.0,0.0,0.5,1,1.6697640419006348
CommenSence/add_condiment_common_sense/example60,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,3,2.1987531185150146
CommenSence/add_condiment_common_sense/example59,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.868013858795166
CommenSence/add_condiment_common_sense/example59,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,1.0,0.0,0.5,1,1.8240864276885986
CommenSence/add_condiment_common_sense/example59,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,3,2.463330030441284
CommenSence/add_condiment_common_sense/example61,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.1119611263275146
CommenSence/add_condiment_common_sense/example61,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.802488088607788
CommenSence/add_condiment_common_sense/example61,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,2.4245986938476562
CommenSence/add_condiment_common_sense/example62,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.28062105178833
CommenSence/add_condiment_common_sense/example62,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,1.0,0.0,0.5,1,1.9891486167907715
CommenSence/add_condiment_common_sense/example62,CommenSence,add_condiment_common_sense,P3,1,0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,6,3.0941903591156006
CommenSence/add_condiment_common_sense/example63,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.0957441329956055
CommenSence/add_condiment_common_sense/example63,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.3599624633789062
CommenSence/add_condiment_common_sense/example63,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,3,2.5308802127838135
CommenSence/add_condiment_common_sense/example64,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.1378421783447266
CommenSence/add_condiment_common_sense/example64,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.9751524925231934
CommenSence/add_condiment_common_sense/example64,CommenSence,add_condiment_common_sense,P3,1,0,0.25,1.0,0.0,0.0,0.0,0.0,4,2.747352361679077
CommenSence/add_condiment_common_sense/example65,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.303279399871826
CommenSence/add_condiment_common_sense/example65,CommenSence,add_condiment_common_sense,P2,0,0,0.0,0.0,0.0,,,0.0,2,1.6891589164733887
CommenSence/add_condiment_common_sense/example65,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,2.1218249797821045
CommenSence/add_condiment_common_sense/example66,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.7975072860717773
CommenSence/add_condiment_common_sense/example66,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.8224759101867676
CommenSence/add_condiment_common_sense/example66,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,2.2691335678100586
CommenSence/add_condiment_common_sense/example67,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.042888879776001
CommenSence/add_condiment_common_sense/example67,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.0772805213928223
CommenSence/add_condiment_common_sense/example67,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,2.339348077774048
CommenSence/add_condiment_common_sense/example68,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.9903488159179688
CommenSence/add_condiment_common_sense/example68,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,1.815220832824707
CommenSence/add_condiment_common_sense/example68,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,3,2.351116895675659
CommenSence/add_condiment_common_sense/example69,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.263611316680908
CommenSence/add_condiment_common_sense/example69,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,1.0,0.0,0.5,1,1.9091410636901855
CommenSence/add_condiment_common_sense/example69,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,2.480590343475342
CommenSence/add_condiment_common_sense/example70,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.9472854137420654
CommenSence/add_condiment_common_sense/example70,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.4800758361816406
CommenSence/add_condiment_common_sense/example70,CommenSence,add_condiment_common_sense,P3,1,0,0.25,1.0,0.0,0.0,0.0,0.0,4,3.5594005584716797
CommenSence/add_condiment_common_sense/example71,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.8372023105621338
CommenSence/add_condiment_common_sense/example71,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.828202724456787
CommenSence/add_condiment_common_sense/example71,CommenSence,add_condiment_common_sense,P3,1,0,0.25,0.5,0.0,0.0,0.0,0.0,4,2.24474835395813
CommenSence/add_condiment_common_sense/example72,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.855480432510376
CommenSence/add_condiment_common_sense/example72,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.8573651313781738
CommenSence/add_condiment_common_sense/example72,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,2.069464683532715
CommenSence/add_condiment_common_sense/example73,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.154536485671997
CommenSence/add_condiment_common_sense/example73,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.124189615249634
CommenSence/add_condiment_common_sense/example73,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,2.4242656230926514
CommenSence/add_condiment_common_sense/example74,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.9629507064819336
CommenSence/add_condiment_common_sense/example74,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,3.2827682495117188
CommenSence/add_condiment_common_sense/example74,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,2.255537509918213
CommenSence/add_condiment_common_sense/example75,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.840982437133789
CommenSence/add_condiment_common_sense/example75,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.25289249420166
CommenSence/add_condiment_common_sense/example75,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,2.3748345375061035
CommenSence/add_condiment_common_sense/example76,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.206247091293335
CommenSence/add_condiment_common_sense/example76,CommenSence,add_condiment_common_sense,P2,0,0,0.0,0.0,0.0,,,0.0,2,1.8005599975585938
CommenSence/add_condiment_common_sense/example76,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,2.1434123516082764
CommenSence/add_condiment_common_sense/example77,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.813941240310669
CommenSence/add_condiment_common_sense/example77,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.7833354473114014
CommenSence/add_condiment_common_sense/example77,CommenSence,add_condiment_common_sense,P3,1,0,0.25,1.0,0.0,0.0,0.0,0.0,4,2.5073254108428955
CommenSence/add_condiment_common_sense/example78,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.9550902843475342
CommenSence/add_condiment_common_sense/example78,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.7103347778320312
CommenSence/add_condiment_common_sense/example78,CommenSence,add_condiment_common_sense,P3,1,0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,6,2.953138589859009
CommenSence/add_condiment_common_sense/example79,CommenSence,add_condiment_common_sense,P1,0,0,0.0,0.0,0.0,,,0.0,2,1.9506514072418213
CommenSence/add_condiment_common_sense/example79,CommenSence,add_condiment_common_sense,P2,0,0,0.0,0.0,0.0,,,0.0,2,1.5101304054260254
CommenSence/add_condiment_common_sense/example79,CommenSence,add_condiment_common_sense,P3,1,0,0.2,1.0,0.0,0.0,0.0,0.0,5,2.5369808673858643
CommenSence/add_condiment_common_sense/example80,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.1736502647399902
CommenSence/add_condiment_common_sense/example80,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.010667085647583
CommenSence/add_condiment_common_sense/example80,CommenSence,add_condiment_common_sense,P3,1,0,0.25,1.0,0.0,0.0,0.0,0.0,4,3.101642608642578
CommenSence/add_condiment_common_sense/example81,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.437856674194336
CommenSence/add_condiment_common_sense/example81,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.175295829772949
CommenSence/add_condiment_common_sense/example81,CommenSence,add_condiment_common_sense,P3,1,0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,6,3.1738779544830322
CommenSence/add_condiment_common_sense/example82,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.431868553161621
CommenSence/add_condiment_common_sense/example82,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.076817035675049
CommenSence/add_condiment_common_sense/example82,CommenSence,add_condiment_common_sense,P3,1,0,0.25,0.5,0.0,0.0,0.0,0.0,4,2.4227161407470703
CommenSence/add_condiment_common_sense/example83,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.4321751594543457
CommenSence/add_condiment_common_sense/example83,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,1.0,0.0,0.5,1,2.6392126083374023
CommenSence/add_condiment_common_sense/example83,CommenSence,add_condiment_common_sense,P3,1,0,0.25,1.0,0.0,0.0,0.0,0.0,4,3.092155933380127
CommenSence/add_condiment_common_sense/example84,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.400886297225952
CommenSence/add_condiment_common_sense/example84,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,1.0,0.0,2,2.0844199657440186
CommenSence/add_condiment_common_sense/example84,CommenSence,add_condiment_common_sense,P3,1,0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,6,3.1792595386505127
CommenSence/add_condiment_common_sense/example85,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.3938217163085938
CommenSence/add_condiment_common_sense/example85,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.9862654209136963
CommenSence/add_condiment_common_sense/example85,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,3,2.4401137828826904
CommenSence/add_condiment_common_sense/example86,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.2477238178253174
CommenSence/add_condiment_common_sense/example86,CommenSence,add_condiment_common_sense,P2,0,0,0.0,0.0,0.0,,,0.0,2,1.917602300643921
CommenSence/add_condiment_common_sense/example86,CommenSence,add_condiment_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.097053289413452
CommenSence/add_condiment_common_sense/example87,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.262638568878174
CommenSence/add_condiment_common_sense/example87,CommenSence,add_condiment_common_sense,P2,0,0,0.0,0.0,0.0,,,0.0,2,1.921529769897461
CommenSence/add_condiment_common_sense/example87,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,2.253931999206543
CommenSence/add_condiment_common_sense/example88,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.5403149127960205
CommenSence/add_condiment_common_sense/example88,CommenSence,add_condiment_common_sense,P2,0,0,0.0,0.0,0.0,,,0.0,2,2.1824252605438232
CommenSence/add_condiment_common_sense/example88,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,2.665062427520752
CommenSence/add_condiment_common_sense/example89,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.7082271575927734
CommenSence/add_condiment_common_sense/example89,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.2341384887695312
CommenSence/add_condiment_common_sense/example89,CommenSence,add_condiment_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.2729272842407227
CommenSence/add_condiment_common_sense/example90,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.9966988563537598
CommenSence/add_condiment_common_sense/example90,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.678262710571289
CommenSence/add_condiment_common_sense/example90,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,2.0958948135375977
CommenSence/add_condiment_common_sense/example91,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.88200044631958
CommenSence/add_condiment_common_sense/example91,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.6105892658233643
CommenSence/add_condiment_common_sense/example91,CommenSence,add_condiment_common_sense,P3,1,0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,6,2.5552120208740234
CommenSence/add_condiment_common_sense/example92,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.7856111526489258
CommenSence/add_condiment_common_sense/example92,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.3645625114440918
CommenSence/add_condiment_common_sense/example92,CommenSence,add_condiment_common_sense,P3,1,0,0.25,1.0,0.0,0.0,0.0,0.0,4,1.7678675651550293
CommenSence/add_condiment_common_sense/example93,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.522376537322998
CommenSence/add_condiment_common_sense/example93,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,1.0,0.0,0.5,1,1.3578815460205078
CommenSence/add_condiment_common_sense/example93,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,3,1.643573522567749
CommenSence/add_condiment_common_sense/example94,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.3608474731445312
CommenSence/add_condiment_common_sense/example94,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.3495492935180664
CommenSence/add_condiment_common_sense/example94,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,1.6511116027832031
CommenSence/add_condiment_common_sense/example95,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.4053213596343994
CommenSence/add_condiment_common_sense/example95,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.4131109714508057
CommenSence/add_condiment_common_sense/example95,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,1.8365392684936523
CommenSence/add_condiment_common_sense/example96,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.9804816246032715
CommenSence/add_condiment_common_sense/example96,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.323213577270508
CommenSence/add_condiment_common_sense/example96,CommenSence,add_condiment_common_sense,P3,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3,2.73633074760437
CommenSence/add_condiment_common_sense/example97,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.5792064666748047
CommenSence/add_condiment_common_sense/example97,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.420693874359131
CommenSence/add_condiment_common_sense/example97,CommenSence,add_condiment_common_sense,P3,1,0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,6,3.2879223823547363
CommenSence/add_condiment_common_sense/example98,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.1102535724639893
CommenSence/add_condiment_common_sense/example98,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,1.8373582363128662
CommenSence/add_condiment_common_sense/example98,CommenSence,add_condiment_common_sense,P3,1,0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,6,2.7408270835876465
CommenSence/add_condiment_common_sense/example99,CommenSence,add_condiment_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.959507703781128
CommenSence/add_condiment_common_sense/example99,CommenSence,add_condiment_common_sense,P2,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.5002431869506836
CommenSence/add_condiment_common_sense/example99,CommenSence,add_condiment_common_sense,P3,1,0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,6,2.4792327880859375
CommenSence/insert_flower_common_sense/example0,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.8729619979858398
CommenSence/insert_flower_common_sense/example0,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,3.331146478652954
CommenSence/insert_flower_common_sense/example0,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.769721508026123
CommenSence/insert_flower_common_sense/example1,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.7914958000183105
CommenSence/insert_flower_common_sense/example1,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,1.7679293155670166
CommenSence/insert_flower_common_sense/example1,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.816371202468872
CommenSence/insert_flower_common_sense/example2,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.778806209564209
CommenSence/insert_flower_common_sense/example2,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,1.811375617980957
CommenSence/insert_flower_common_sense/example2,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.9030513763427734
CommenSence/insert_flower_common_sense/example3,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.9555888175964355
CommenSence/insert_flower_common_sense/example3,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,1.9321308135986328
CommenSence/insert_flower_common_sense/example3,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.000579833984375
CommenSence/insert_flower_common_sense/example4,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.3835034370422363
